Borough,LEGGI_Year,Sector,Fuel,Data_Year,KtCO2e
Merton,2014,Industrial and Commercial,Total,N/A,218.4119128
Newham,2014,Industrial and Commercial,Total,N/A,656.7271485
Redbridge,2014,Industrial and Commercial,Total,N/A,184.3464851
Richmond,2014,Industrial and Commercial,Total,N/A,245.4310115
Southwark,2014,Industrial and Commercial,Total,N/A,585.2516587
Sutton,2014,Industrial and Commercial,Total,N/A,203.7104081
Tower Hamlets,2014,Industrial and Commercial,Total,N/A,1226.804375
Waltham Forest,2014,Industrial and Commercial,Total,N/A,241.8959642
Wandsworth,2014,Industrial and Commercial,Total,N/A,317.0716294
Westminster,2014,Industrial and Commercial,Total,N/A,1967.587509
Unapportioned,2014,Industrial and Commercial,Total,N/A,-27.51216412
London,2014,Industrial and Commercial,Total,N/A,15986.60877
Barking and Dagenham,2014,Transport,Aviation,2013 and 2014,0
Barnet,2014,Transport,Aviation,2013 and 2014,0.226836457
Bexley,2014,Transport,Aviation,2013 and 2014,8.230594259
Brent,2014,Transport,Aviation,2013 and 2014,0.334508414
Bromley,2014,Transport,Aviation,2013 and 2014,1.410701574
Camden,2014,Transport,Aviation,2013 and 2014,0
City of London,2014,Transport,Aviation,2013 and 2014,1.277338555
Croydon,2014,Transport,Aviation,2013 and 2014,0.282965013
Ealing,2014,Transport,Aviation,2013 and 2014,0.181636926
Enfield,2014,Transport,Aviation,2013 and 2014,0.322362335
Greenwich,2014,Transport,Aviation,2013 and 2014,6.612406206
Hackney,2014,Transport,Aviation,2013 and 2014,0.116340286
Hammersmith and Fulham,2014,Transport,Aviation,2013 and 2014,15.09911274
Haringey,2014,Transport,Aviation,2013 and 2014,0
Harrow,2014,Transport,Aviation,2013 and 2014,0.239300136
Havering,2014,Transport,Aviation,2013 and 2014,2.929437697
Hillingdon,2014,Transport,Aviation,2013 and 2014,674.7452069
Hounslow,2014,Transport,Aviation,2013 and 2014,105.4894457
Islington,2014,Transport,Aviation,2013 and 2014,0
Kensington and Chelsea,2014,Transport,Aviation,2013 and 2014,1.909301507
Kingston,2014,Transport,Aviation,2013 and 2014,0
Lambeth,2014,Transport,Aviation,2013 and 2014,0
Lewisham,2014,Transport,Aviation,2013 and 2014,0.009393936
Merton,2014,Transport,Aviation,2013 and 2014,0
Newham,2014,Transport,Aviation,2013 and 2014,37.94085386
Redbridge,2014,Transport,Aviation,2013 and 2014,0.845285381
Richmond,2014,Transport,Aviation,2013 and 2014,44.67444809
Southwark,2014,Transport,Aviation,2013 and 2014,1.27148052
Sutton,2014,Transport,Aviation,2013 and 2014,0.044178973
Tower Hamlets,2014,Transport,Aviation,2013 and 2014,12.66328257
Waltham Forest,2014,Transport,Aviation,2013 and 2014,0.586037093
Wandsworth,2014,Transport,Aviation,2013 and 2014,13.4899079
Westminster,2014,Transport,Aviation,2013 and 2014,0
Unapportioned,2014,Transport,Aviation,2013 and 2014,-
London,2014,Transport,Aviation,2013 and 2014,930.9323631
Barking and Dagenham,2014,Transport,Shipping,2014,6.368751648
Barnet,2014,Transport,Shipping,2014,0
Bexley,2014,Transport,Shipping,2014,4.561340067
Brent,2014,Transport,Shipping,2014,0
Bromley,2014,Transport,Shipping,2014,0
Camden,2014,Transport,Shipping,2014,0
City of London,2014,Transport,Shipping,2014,2.032987018
Croydon,2014,Transport,Shipping,2014,0
Ealing,2014,Transport,Shipping,2014,0
Enfield,2014,Transport,Shipping,2014,0
Greenwich,2014,Transport,Shipping,2014,4.236300108
Hackney,2014,Transport,Shipping,2014,0
Hammersmith and Fulham,2014,Transport,Shipping,2014,0.080509761
Haringey,2014,Transport,Shipping,2014,0
Harrow,2014,Transport,Shipping,2014,0
Havering,2014,Transport,Shipping,2014,0.438166383
Hillingdon,2014,Transport,Shipping,2014,0
Hounslow,2014,Transport,Shipping,2014,0.098252464
Islington,2014,Transport,Shipping,2014,0
Kensington and Chelsea,2014,Transport,Shipping,2014,0.015149974
Kingston,2014,Transport,Shipping,2014,0.036296904
Lambeth,2014,Transport,Shipping,2014,1.181241394
Lewisham,2014,Transport,Shipping,2014,0.00158885
Merton,2014,Transport,Shipping,2014,0
Newham,2014,Transport,Shipping,2014,1.463324884
Redbridge,2014,Transport,Shipping,2014,0
Richmond,2014,Transport,Shipping,2014,0.241155376
Southwark,2014,Transport,Shipping,2014,2.403434974
Sutton,2014,Transport,Shipping,2014,0
Tower Hamlets,2014,Transport,Shipping,2014,6.196435751
Waltham Forest,2014,Transport,Shipping,2014,0
Wandsworth,2014,Transport,Shipping,2014,0.109735513
Westminster,2014,Transport,Shipping,2014,1.740449997
Unapportioned,2014,Transport,Shipping,2014,-
London,2014,Transport,Shipping,2014,31.20512107
Barking and Dagenham,2014,Transport,Railways diesel,2014,1.705768264
Barnet,2014,Transport,Railways diesel,2014,5.419713617
Bexley,2014,Transport,Railways diesel,2014,0.881898399
Brent,2014,Transport,Railways diesel,2014,8.948791168
Bromley,2014,Transport,Railways diesel,2014,0.763558901
Camden,2014,Transport,Railways diesel,2014,7.006704066
City of London,2014,Transport,Railways diesel,2014,0
Croydon,2014,Transport,Railways diesel,2014,1.359427194
Ealing,2014,Transport,Railways diesel,2014,14.45397051
Enfield,2014,Transport,Railways diesel,2014,0.614198215
Greenwich,2014,Transport,Railways diesel,2014,0.626263084
Hackney,2014,Transport,Railways diesel,2014,0.867219151
Hammersmith and Fulham,2014,Transport,Railways diesel,2014,2.884480059
Haringey,2014,Transport,Railways diesel,2014,2.47459
Harrow,2014,Transport,Railways diesel,2014,3.726786909
Havering,2014,Transport,Railways diesel,2014,2.076492064
Hillingdon,2014,Transport,Railways diesel,2014,11.48464612
Hounslow,2014,Transport,Railways diesel,2014,0.392446261
Islington,2014,Transport,Railways diesel,2014,1.820358665
Kensington and Chelsea,2014,Transport,Railways diesel,2014,2.164333854
Kingston,2014,Transport,Railways diesel,2014,0.575971582
Lambeth,2014,Transport,Railways diesel,2014,0.958984026
Lewisham,2014,Transport,Railways diesel,2014,1.408046198
Merton,2014,Transport,Railways diesel,2014,0.743810976
Newham,2014,Transport,Railways diesel,2014,2.476457045
Redbridge,2014,Transport,Railways diesel,2014,0.735488348
Richmond,2014,Transport,Railways diesel,2014,0.136729351
Southwark,2014,Transport,Railways diesel,2014,0.709204209
Sutton,2014,Transport,Railways diesel,2014,0
Tower Hamlets,2014,Transport,Railways diesel,2014,0.001919134
Waltham Forest,2014,Transport,Railways diesel,2014,2.101146546
Wandsworth,2014,Transport,Railways diesel,2014,1.456241724
Westminster,2014,Transport,Railways diesel,2014,2.974162546
Unapportioned,2014,Transport,Railways diesel,2014,-
London,2014,Transport,Railways diesel,2014,83.94980819
Barking and Dagenham,2014,Transport,Railways electric,2014,19.99538776
Barnet,2014,Transport,Railways electric,2014,35.63287682
Bexley,2014,Transport,Railways electric,2014,9.302661613
Brent,2014,Transport,Railways electric,2014,44.1516092
Bromley,2014,Transport,Railways electric,2014,22.08224759
Camden,2014,Transport,Railways electric,2014,47.00821917
City of London,2014,Transport,Railways electric,2014,20.20680939
Croydon,2014,Transport,Railways electric,2014,26.89482152
Ealing,2014,Transport,Railways electric,2014,27.42685301
Enfield,2014,Transport,Railways electric,2014,19.3191076
Greenwich,2014,Transport,Railways electric,2014,14.21964498
Hackney,2014,Transport,Railways electric,2014,10.77747098
Hammersmith and Fulham,2014,Transport,Railways electric,2014,20.45929575
Haringey,2014,Transport,Railways electric,2014,27.32840249
Harrow,2014,Transport,Railways electric,2014,20.38163743
Havering,2014,Transport,Railways electric,2014,20.44029255
Hillingdon,2014,Transport,Railways electric,2014,23.43333835
Hounslow,2014,Transport,Railways electric,2014,19.07721558
Islington,2014,Transport,Railways electric,2014,24.56096003
Kensington and Chelsea,2014,Transport,Railways electric,2014,25.61374049
Kingston,2014,Transport,Railways electric,2014,7.760048278
Lambeth,2014,Transport,Railways electric,2014,49.41501285
Lewisham,2014,Transport,Railways electric,2014,22.36054496
Merton,2014,Transport,Railways electric,2014,23.62314779
Newham,2014,Transport,Railways electric,2014,45.57541486
Redbridge,2014,Transport,Railways electric,2014,19.91870415
Richmond,2014,Transport,Railways electric,2014,10.07024466
Southwark,2014,Transport,Railways electric,2014,30.60286848
Sutton,2014,Transport,Railways electric,2014,4.565793502
Tower Hamlets,2014,Transport,Railways electric,2014,42.74947912
Waltham Forest,2014,Transport,Railways electric,2014,14.00443843
Wandsworth,2014,Transport,Railways electric,2014,43.28922017
Westminster,2014,Transport,Railways electric,2014,69.0165076
Unapportioned,2014,Transport,Railways electric,2014,47.02722815
London,2014,Transport,Railways electric,2014,908.2912453
Barking and Dagenham,2014,Transport,Road Transport,2014,133.3444967
Barnet,2014,Transport,Road Transport,2014,394.1272664
Bexley,2014,Transport,Road Transport,2014,193.1111904
Brent,2014,Transport,Road Transport,2014,210.3240952
Bromley,2014,Transport,Road Transport,2014,256.0618306
Camden,2014,Transport,Road Transport,2014,158.2867461
City of London,2014,Transport,Road Transport,2014,53.77687113
Croydon,2014,Transport,Road Transport,2014,240.4937337
Ealing,2014,Transport,Road Transport,2014,288.2390176
Enfield,2014,Transport,Road Transport,2014,365.9723183
Greenwich,2014,Transport,Road Transport,2014,221.3550021
Hackney,2014,Transport,Road Transport,2014,124.2997374
Hammersmith and Fulham,2014,Transport,Road Transport,2014,115.5278827
Haringey,2014,Transport,Road Transport,2014,136.9933902
Harrow,2014,Transport,Road Transport,2014,142.0807403
Havering,2014,Transport,Road Transport,2014,354.1499357
Hillingdon,2014,Transport,Road Transport,2014,422.9905298
Hounslow,2014,Transport,Road Transport,2014,297.46865
Islington,2014,Transport,Road Transport,2014,102.2828152
Kensington and Chelsea,2014,Transport,Road Transport,2014,121.1759368
Kingston,2014,Transport,Road Transport,2014,162.875312
Lambeth,2014,Transport,Road Transport,2014,168.4443019
Lewisham,2014,Transport,Road Transport,2014,156.6157897
Merton,2014,Transport,Road Transport,2014,133.9105968
Newham,2014,Transport,Road Transport,2014,182.0820601
Redbridge,2014,Transport,Road Transport,2014,259.5350873
Richmond,2014,Transport,Road Transport,2014,168.0790917
Southwark,2014,Transport,Road Transport,2014,165.0374236
Sutton,2014,Transport,Road Transport,2014,114.9114795
Tower Hamlets,2014,Transport,Road Transport,2014,161.3004897
Waltham Forest,2014,Transport,Road Transport,2014,181.0992803
Wandsworth,2014,Transport,Road Transport,2014,172.623718
Westminster,2014,Transport,Road Transport,2014,261.6420081
Unapportioned,2014,Transport,Road Transport,2014,-
London,2014,Transport,Road Transport,2014,6620.218825
Barking and Dagenham,2014,Transport,Total,N/A,161.4144044
Barnet,2014,Transport,Total,N/A,435.4066932
Bexley,2014,Transport,Total,N/A,216.0876848
Brent,2014,Transport,Total,N/A,263.759004
Bromley,2014,Transport,Total,N/A,280.3183386
Camden,2014,Transport,Total,N/A,212.3016693
City of London,2014,Transport,Total,N/A,77.29400609
Croydon,2014,Transport,Total,N/A,269.0309474
Ealing,2014,Transport,Total,N/A,330.301478
Enfield,2014,Transport,Total,N/A,386.2279864
Greenwich,2014,Transport,Total,N/A,247.0496165
Hackney,2014,Transport,Total,N/A,136.0607678
Hammersmith and Fulham,2014,Transport,Total,N/A,154.051281
Haringey,2014,Transport,Total,N/A,166.7963827
Harrow,2014,Transport,Total,N/A,166.4284647
Havering,2014,Transport,Total,N/A,380.0343244
Hillingdon,2014,Transport,Total,N/A,1132.653721
Hounslow,2014,Transport,Total,N/A,422.52601
Islington,2014,Transport,Total,N/A,128.6641339
Kensington and Chelsea,2014,Transport,Total,N/A,150.8784626
Kingston,2014,Transport,Total,N/A,171.2476288
Lambeth,2014,Transport,Total,N/A,219.9995402
Lewisham,2014,Transport,Total,N/A,180.3953636
Merton,2014,Transport,Total,N/A,158.2775556
Newham,2014,Transport,Total,N/A,269.5381107
Redbridge,2014,Transport,Total,N/A,281.0345651
Richmond,2014,Transport,Total,N/A,223.2016692
Southwark,2014,Transport,Total,N/A,200.0244117
Sutton,2014,Transport,Total,N/A,119.521452
Tower Hamlets,2014,Transport,Total,N/A,222.9116062
Waltham Forest,2014,Transport,Total,N/A,197.7909024
Wandsworth,2014,Transport,Total,N/A,230.9688233
Westminster,2014,Transport,Total,N/A,335.3731282
Unapportioned,2014,Transport,Total,N/A,47.02722815
London,2014,Transport,Total,N/A,8574.597363
Barking and Dagenham,2014,Total,Total,N/A,644.0883482
Barnet,2014,Total,Total,N/A,1515.496044
Bexley,2014,Total,Total,N/A,996.2038311
Brent,2014,Total,Total,N/A,1255.74889
Bromley,2014,Total,Total,N/A,1173.722799
Camden,2014,Total,Total,N/A,1420.426571
City of London,2014,Total,Total,N/A,1140.8859
Croydon,2014,Total,Total,N/A,1234.824574
Ealing,2014,Total,Total,N/A,1420.341591
Enfield,2014,Total,Total,N/A,1294.602994
Greenwich,2014,Total,Total,N/A,1011.796637
Hackney,2014,Total,Total,N/A,850.7280963
Hammersmith and Fulham,2014,Total,Total,N/A,845.6737914
Haringey,2014,Total,Total,N/A,801.8512817
Harrow,2014,Total,Total,N/A,809.3047474
Havering,2014,Total,Total,N/A,1051.329686
Hillingdon,2014,Total,Total,N/A,2438.154066
Hounslow,2014,Total,Total,N/A,1374.384153
Islington,2014,Total,Total,N/A,930.1122388
Kensington and Chelsea,2014,Total,Total,N/A,1225.084913
Kingston,2014,Total,Total,N/A,658.0227338
Lambeth,2014,Total,Total,N/A,1081.33949
Lewisham,2014,Total,Total,N/A,786.9840256
Merton,2014,Total,Total,N/A,708.5951781
Newham,2014,Total,Total,N/A,1309.126259
Redbridge,2014,Total,Total,N/A,929.4976953
Richmond,2014,Total,Total,N/A,835.6484899
Southwark,2014,Total,Total,N/A,1170.125125
Sutton,2014,Total,Total,N/A,656.9621778
Tower Hamlets,2014,Total,Total,N/A,1768.19714
Waltham Forest,2014,Total,Total,N/A,834.8675318
Wandsworth,2014,Total,Total,N/A,1040.809863
Westminster,2014,Total,Total,N/A,2708.731602
Unapportioned,2014,Total,Total,N/A,19.51506403
London,2014,Total,Total,N/A,37943.18353
Barking and Dagenham,2013,Domestic,Electricity,2013,135.1094878
Barnet,2013,Domestic,Electricity,2013,316.543736
Bexley,2013,Domestic,Electricity,2013,193.6438903
Brent,2013,Domestic,Electricity,2013,215.5688854
Bromley,2013,Domestic,Electricity,2013,286.0071325
Camden,2013,Domestic,Electricity,2013,179.2022143
City of London,2013,Domestic,Electricity,2013,13.42140546
Croydon,2013,Domestic,Electricity,2013,304.5616516
Ealing,2013,Domestic,Electricity,2013,244.6042669
Enfield,2013,Domestic,Electricity,2013,253.2735232
Greenwich,2013,Domestic,Electricity,2013,187.4527614
Hackney,2013,Domestic,Electricity,2013,174.3156295
Hammersmith and Fulham,2013,Domestic,Electricity,2013,143.4127039
Haringey,2013,Domestic,Electricity,2013,185.9340167
Harrow,2013,Domestic,Electricity,2013,180.2916446
Havering,2013,Domestic,Electricity,2013,208.5332744
Hillingdon,2013,Domestic,Electricity,2013,218.8656979
Hounslow,2013,Domestic,Electricity,2013,193.9211097
Islington,2013,Domestic,Electricity,2013,160.2170268
Kensington and Chelsea,2013,Domestic,Electricity,2013,190.2733247
Kingston,2013,Domestic,Electricity,2013,136.8366575
Lambeth,2013,Domestic,Electricity,2013,224.2893892
Lewisham,2013,Domestic,Electricity,2013,209.9092955
Merton,2013,Domestic,Electricity,2013,160.9050042
Newham,2013,Domestic,Electricity,2013,188.5440085
Redbridge,2013,Domestic,Electricity,2013,205.8394087
Richmond,2013,Domestic,Electricity,2013,174.0442997
Southwark,2013,Domestic,Electricity,2013,224.1343191
Sutton,2013,Domestic,Electricity,2013,168.7130095
Tower Hamlets,2013,Domestic,Electricity,2013,199.8406077
Waltham Forest,2013,Domestic,Electricity,2013,179.7730099
Wandsworth,2013,Domestic,Electricity,2013,250.887481
Westminster,2013,Domestic,Electricity,2013,246.7204409
Unapportioned,2013,Domestic,Electricity,2013,-
London,2013,Domestic,Electricity,2013,6555.590315
Barking and Dagenham,2013,Domestic,Gas,2013,150.1203527
Barnet,2013,Domestic,Gas,2013,445.7369589
Bexley,2013,Domestic,Gas,2013,253.4095907
Brent,2013,Domestic,Gas,2013,314.3361043
Bromley,2013,Domestic,Gas,2013,417.2183861
Camden,2013,Domestic,Gas,2013,197.6112704
City of London,2013,Domestic,Gas,2013,6.421369154
Croydon,2013,Domestic,Gas,2013,414.6828237
Ealing,2013,Domestic,Gas,2013,343.6200608
Enfield,2013,Domestic,Gas,2013,317.9478389
Greenwich,2013,Domestic,Gas,2013,231.5977654
Hackney,2013,Domestic,Gas,2013,200.4502951
Hammersmith and Fulham,2013,Domestic,Gas,2013,182.6889687
Haringey,2013,Domestic,Gas,2013,261.2460355
Harrow,2013,Domestic,Gas,2013,288.7110965
Havering,2013,Domestic,Gas,2013,274.5543075
Hillingdon,2013,Domestic,Gas,2013,292.8322816
Hounslow,2013,Domestic,Gas,2013,237.6540163
Islington,2013,Domestic,Gas,2013,186.8901961
Kensington and Chelsea,2013,Domestic,Gas,2013,182.8406713
Kingston,2013,Domestic,Gas,2013,183.0927589
Lambeth,2013,Domestic,Gas,2013,286.14975
Lewisham,2013,Domestic,Gas,2013,270.6725733
Merton,2013,Domestic,Gas,2013,218.4295792
Newham,2013,Domestic,Gas,2013,221.5366488
Redbridge,2013,Domestic,Gas,2013,293.5968554
Richmond,2013,Domestic,Gas,2013,246.2845342
Southwark,2013,Domestic,Gas,2013,213.2943818
Sutton,2013,Domestic,Gas,2013,213.4475684
Tower Hamlets,2013,Domestic,Gas,2013,145.8165113
Waltham Forest,2013,Domestic,Gas,2013,245.6877642
Wandsworth,2013,Domestic,Gas,2013,313.2881925
Westminster,2013,Domestic,Gas,2013,201.7140521
Unapportioned,2013,Domestic,Gas,2013,-
London,2013,Domestic,Gas,2013,8253.58156
Barking and Dagenham,2013,Domestic,Coal,2013,1.797591426
Barnet,2013,Domestic,Coal,2013,1.512736832
Bexley,2013,Domestic,Coal,2013,1.381288653
Brent,2013,Domestic,Coal,2013,0.889346264
Bromley,2013,Domestic,Coal,2013,2.827557224
Camden,2013,Domestic,Coal,2013,0.801177873
City of London,2013,Domestic,Coal,2013,0
Croydon,2013,Domestic,Coal,2013,2.819004963
Ealing,2013,Domestic,Coal,2013,2.46306103
